Platform,Course,anon_screen_name,Week,Effort (sec)
OpenEdX,Engineering/Networking-SP/SelfPaced,d20920620b4d8038b708ece127c32551b0dd14c8,5,1174
OpenEdX,Engineering/Networking-SP/SelfPaced,b913b47bfe73d6b1ec950f968d937f44524d29db,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,66c7d432922b05f0b893ce893881230b021e434b,3,4306
OpenEdX,Engineering/Networking-SP/SelfPaced,66c7d432922b05f0b893ce893881230b021e434b,4,43
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,5,326
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,17,13
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,19,5172
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,20,3528
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,21,169
OpenEdX,Engineering/Networking-SP/SelfPaced,f8df738d7982f9a394f2d4d28c5b6ed676aba6df,22,2583
OpenEdX,Engineering/Networking-SP/SelfPaced,3284c3bfad4a15221e45f6da9879cba4b93a6fe6,21,4082
OpenEdX,Engineering/Networking-SP/SelfPaced,1e5831cd8fc9f4755f2c09fb8b33cb05149ad87b,5,1422
OpenEdX,Engineering/Networking-SP/SelfPaced,1e5831cd8fc9f4755f2c09fb8b33cb05149ad87b,6,1083
OpenEdX,Engineering/Networking-SP/SelfPaced,5b61347c7554a05ff022855c65c9bd837f23e211,5,13
OpenEdX,Engineering/Networking-SP/SelfPaced,78f8d85bcc7e26e561aa7a996d7ee5b07f29e27e,20,1
OpenEdX,Engineering/Networking-SP/SelfPaced,79f5e07157629f4dca7d4e0167c5204ae273c09a,6,9259
OpenEdX,Engineering/Networking-SP/SelfPaced,79f5e07157629f4dca7d4e0167c5204ae273c09a,7,3569
OpenEdX,Engineering/Networking-SP/SelfPaced,79f5e07157629f4dca7d4e0167c5204ae273c09a,8,862
OpenEdX,Engineering/Networking-SP/SelfPaced,42501f1f87038a26af958d8cfbdfce8ac5a8f388,20,847
OpenEdX,Engineering/Networking-SP/SelfPaced,42501f1f87038a26af958d8cfbdfce8ac5a8f388,21,741
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,1,7511
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,2,20206
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,3,12409
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,4,4809
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,5,6559
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,6,1512
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,7,4443
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,8,565
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,9,469
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,10,2662
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,11,10419
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,12,5
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,13,3
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,14,2
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,16,4689
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,17,11547
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,18,6523
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,19,4591
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,20,5469
OpenEdX,Engineering/Networking-SP/SelfPaced,e382679ae4520d212c6d042b562d5de76d89d568,21,1519
OpenEdX,Engineering/Networking-SP/SelfPaced,d413f221f2b6022460ecfb4c360c4223ffe63e58,5,1186
OpenEdX,Engineering/Networking-SP/SelfPaced,f9186446d5d82f81ef61de2e8d723971f35654eb,5,856
OpenEdX,Engineering/Networking-SP/SelfPaced,19e593088d3c32f28e4787ced94fb7354c11d55c,19,10899
OpenEdX,Engineering/Networking-SP/SelfPaced,19e593088d3c32f28e4787ced94fb7354c11d55c,20,2967
OpenEdX,Engineering/Networking-SP/SelfPaced,a68e0be84c2013f2eb06a5e980a677301cbc0c64,5,419
OpenEdX,Engineering/Networking-SP/SelfPaced,a68e0be84c2013f2eb06a5e980a677301cbc0c64,10,1
OpenEdX,Engineering/Networking-SP/SelfPaced,ec57586d6361016d705d5549e0d65f5dbbb00846,6,822
OpenEdX,Engineering/Networking-SP/SelfPaced,ec57586d6361016d705d5549e0d65f5dbbb00846,7,843
OpenEdX,Engineering/Networking-SP/SelfPaced,ec57586d6361016d705d5549e0d65f5dbbb00846,10,1233
OpenEdX,Engineering/Networking-SP/SelfPaced,ec57586d6361016d705d5549e0d65f5dbbb00846,12,2883
OpenEdX,Engineering/Networking-SP/SelfPaced,ec57586d6361016d705d5549e0d65f5dbbb00846,14,1350
OpenEdX,Engineering/Networking-SP/SelfPaced,ad149c0af1b4e25bc47cbd541ee16e1287e78c9b,3,143
OpenEdX,Engineering/Networking-SP/SelfPaced,ad149c0af1b4e25bc47cbd541ee16e1287e78c9b,4,68923
OpenEdX,Engineering/Networking-SP/SelfPaced,397e9a636c6709c235166f736049c0ad68c63071,19,15052
OpenEdX,Engineering/Networking-SP/SelfPaced,397e9a636c6709c235166f736049c0ad68c63071,20,987
OpenEdX,Engineering/Networking-SP/SelfPaced,14df2d1b038329aa10326f13981aa5c1cb99954e,1,888
OpenEdX,Engineering/Networking-SP/SelfPaced,9cd7bf21dcd1a7c54856ce09e465887beac9d1c7,18,203
OpenEdX,Engineering/Networking-SP/SelfPaced,f2e4eb8f6aa8ff1e7db35a43e2db9094a3605b50,8,2794
OpenEdX,Engineering/Networking-SP/SelfPaced,f2e4eb8f6aa8ff1e7db35a43e2db9094a3605b50,9,4257
OpenEdX,Engineering/Networking-SP/SelfPaced,f2e4eb8f6aa8ff1e7db35a43e2db9094a3605b50,10,13918
OpenEdX,Engineering/Networking-SP/SelfPaced,3886e6e72eefdd76fc4fa1684604333f136de7ed,1,5338
OpenEdX,Engineering/Networking-SP/SelfPaced,8eb08034ad090201770a706f653d0e61ff867bd9,15,503
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,1,1846
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,10,2368
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,11,1508
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,12,486
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,13,2527
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,16,23
OpenEdX,Engineering/Networking-SP/SelfPaced,406a361a34b98ad4a2bba689d01f1f2e3d00dfcc,18,1537
OpenEdX,Engineering/Networking-SP/SelfPaced,0bfe798cf9b1a64b75424141f2bcbb0f22a2b65e,17,503
OpenEdX,Engineering/Networking-SP/SelfPaced,676fd47e9baed25b3f90517274202993949cae6b,12,10103
OpenEdX,Engineering/Networking-SP/SelfPaced,676fd47e9baed25b3f90517274202993949cae6b,13,7061
OpenEdX,Engineering/Networking-SP/SelfPaced,676fd47e9baed25b3f90517274202993949cae6b,14,1173
OpenEdX,Engineering/Networking-SP/SelfPaced,0c6cca7462056f0429d8f0356f9d993643ca4b11,6,1
OpenEdX,Engineering/Networking-SP/SelfPaced,0c6cca7462056f0429d8f0356f9d993643ca4b11,8,1065
OpenEdX,Engineering/Networking-SP/SelfPaced,cc56c1339ed55d8c2a66f55e20237c42cfd46f79,5,15569
OpenEdX,Engineering/Networking-SP/SelfPaced,cc56c1339ed55d8c2a66f55e20237c42cfd46f79,21,469
OpenEdX,Engineering/Networking-SP/SelfPaced,35c1432332938b451562b6e6d3ccd50d69366dc0,18,2
OpenEdX,Engineering/Networking-SP/SelfPaced,5e99be410f1b8abfe8ef11be8f353df35306d532,9,51590
OpenEdX,Engineering/Networking-SP/SelfPaced,5e99be410f1b8abfe8ef11be8f353df35306d532,12,38587
OpenEdX,Engineering/Networking-SP/SelfPaced,818ca0c660b6905b8994e2cf770e41b31d3e787a,14,1
OpenEdX,Engineering/Networking-SP/SelfPaced,42b6c2f4806a0281ff2750fad0b3ca0e160ca528,7,17
OpenEdX,Engineering/Networking-SP/SelfPaced,011e1546c401c1bc86c7a78d57f1fdf277e4374e,22,1
OpenEdX,Engineering/Networking-SP/SelfPaced,d4ae01ad748750c2f96ea83a67b00f30015a6090,10,1001
OpenEdX,Engineering/Networking-SP/SelfPaced,a6d0356df52cd489591ff99d47164702768eb9f3,21,1
OpenEdX,Engineering/Networking-SP/SelfPaced,a07bba09ea5ae8bd38b79c8e673c298a533f01a5,1,184
OpenEdX,Engineering/Networking-SP/SelfPaced,547a75ac64517c934c485623cc82f9f188b0a0fd,7,14977
OpenEdX,Engineering/Networking-SP/SelfPaced,547a75ac64517c934c485623cc82f9f188b0a0fd,10,1
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,1,3311
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,3,3867
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,4,2455
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,5,2363
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,7,2287
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,8,703
OpenEdX,Engineering/Networking-SP/SelfPaced,877527ba4b5c043490e39accc7a0632ea3a49f39,10,1266
OpenEdX,Engineering/Networking-SP/SelfPaced,369f12db7a6fadc04a79c86785b37dd73581bf8d,15,1
OpenEdX,Engineering/Networking-SP/SelfPaced,23be5c825ba2d0d24db763a05bc4a143df96c1f0,5,1982
OpenEdX,Engineering/Networking-SP/SelfPaced,9ec196877e517240974cc4bdd712cc07eabfad2e,4,246
OpenEdX,Engineering/Networking-SP/SelfPaced,d24b975f05e2330609d9a4c2ae84813b7939808a,19,79
OpenEdX,Engineering/Networking-SP/SelfPaced,ccd3bede4c0eaa604a5e9e9fd5750c10b471acd3,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,ccd3bede4c0eaa604a5e9e9fd5750c10b471acd3,9,3825
OpenEdX,Engineering/Networking-SP/SelfPaced,ccd3bede4c0eaa604a5e9e9fd5750c10b471acd3,21,1198
OpenEdX,Engineering/Networking-SP/SelfPaced,ccd3bede4c0eaa604a5e9e9fd5750c10b471acd3,22,15
OpenEdX,Engineering/Networking-SP/SelfPaced,ceccb80ba6d119b91aa4b9ef9c04bf47d33d9ab6,6,4729
OpenEdX,Engineering/Networking-SP/SelfPaced,ceccb80ba6d119b91aa4b9ef9c04bf47d33d9ab6,7,14096
OpenEdX,Engineering/Networking-SP/SelfPaced,ceccb80ba6d119b91aa4b9ef9c04bf47d33d9ab6,8,8126
OpenEdX,Engineering/Networking-SP/SelfPaced,498a39248f1efb26c10bafc937903d5a00483a5f,15,7
OpenEdX,Engineering/Networking-SP/SelfPaced,8beae755b5b602518cb94a38a91cdb8885e034eb,5,385
OpenEdX,Engineering/Networking-SP/SelfPaced,3247960f3fac6a4f5c9156e1292faa97781bfd61,5,444
OpenEdX,Engineering/Networking-SP/SelfPaced,b8993cdb4debbad9c1ae44f55c9e413753293667,11,2310
OpenEdX,Engineering/Networking-SP/SelfPaced,82dee29ba9de3c42b60a765bfc8974222aff4146,8,2049
OpenEdX,Engineering/Networking-SP/SelfPaced,82dee29ba9de3c42b60a765bfc8974222aff4146,10,826
OpenEdX,Engineering/Networking-SP/SelfPaced,576803294003e92ce96b8a5ffa9daa5f325624c5,23,115
OpenEdX,Engineering/Networking-SP/SelfPaced,4b86c26c3a6543bebc81bcca9b9fda58bb91c93e,7,16
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,1,45872
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,2,12235
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,3,28836
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,4,9231
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,5,19953
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,6,23438
OpenEdX,Engineering/Networking-SP/SelfPaced,8f1deebae4f7f8f7ecfb4bd8bed5b4547bbbd77b,7,34103
OpenEdX,Engineering/Networking-SP/SelfPaced,4c0a424a1e84c065a0a14e168bc94b080911cad6,1,867
OpenEdX,Engineering/Networking-SP/SelfPaced,2e3fc02e5c7b1222fae2b55e342eda685fcb20ab,19,177
OpenEdX,Engineering/Networking-SP/SelfPaced,a66b18a44a6b655866800197d124589d92e5302f,24,1
OpenEdX,Engineering/Networking-SP/SelfPaced,f2ea2769eb13162c309daa35a774d2c70d22bdf5,14,1826
OpenEdX,Engineering/Networking-SP/SelfPaced,f2ea2769eb13162c309daa35a774d2c70d22bdf5,17,2325
OpenEdX,Engineering/Networking-SP/SelfPaced,5480f93e0f25a1db8b37ff59c5cd4ee5fabd2b76,18,1342
OpenEdX,Engineering/Networking-SP/SelfPaced,b9a1b4a983344f7ef3c7dc4dc77a23b574f3092e,21,5423
OpenEdX,Engineering/Networking-SP/SelfPaced,6f242a7db5681867bc220decd4e762e9f92701c4,14,1
OpenEdX,Engineering/Networking-SP/SelfPaced,27b015e9e58e7f927d8fbbdca2542c20659dd4ae,20,1
OpenEdX,Engineering/Networking-SP/SelfPaced,3923cdab89b9159623a6c8a98539bd2d80565ce3,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,3923cdab89b9159623a6c8a98539bd2d80565ce3,23,1
OpenEdX,Engineering/Networking-SP/SelfPaced,a645f417fe9f5b59ce00ef5c863d02d2de0b3b9e,5,269
OpenEdX,Engineering/Networking-SP/SelfPaced,df5a9e4755cb57d2cb80bda027eb93044ae06943,7,1
OpenEdX,Engineering/Networking-SP/SelfPaced,df5a9e4755cb57d2cb80bda027eb93044ae06943,8,1278
OpenEdX,Engineering/Networking-SP/SelfPaced,14e01982adeb6bb7b423a7585db6f6f94609c2ba,6,2428
OpenEdX,Engineering/Networking-SP/SelfPaced,c62d8d4626dd4cb89ff72b8e817b6506bd34295f,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,7823beac8fd630a58fcd4d4ef193d28ee4999a74,5,2706
OpenEdX,Engineering/Networking-SP/SelfPaced,7823beac8fd630a58fcd4d4ef193d28ee4999a74,6,6407
OpenEdX,Engineering/Networking-SP/SelfPaced,7ec05116bce0c4e5a1485316c42db475f150ba10,1,23
OpenEdX,Engineering/Networking-SP/SelfPaced,8fe73b4b2599933f9a945c11c49dce79b53b07f5,23,53
OpenEdX,Engineering/Networking-SP/SelfPaced,29bcb7fc753e62309945eb3e1cfdfea8f75d17aa,2,643
OpenEdX,Engineering/Networking-SP/SelfPaced,320f8e21e99c5646cbcdca16617ea5f1a125a609,6,2379
OpenEdX,Engineering/Networking-SP/SelfPaced,89bb931b0397a9fb986763809dd2a812cc5bd815,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,35aa633e7d2573dea1cea41e097a2ddcd4eb7b0d,9,65
OpenEdX,Engineering/Networking-SP/SelfPaced,35aa633e7d2573dea1cea41e097a2ddcd4eb7b0d,10,1607
OpenEdX,Engineering/Networking-SP/SelfPaced,b9d37fd8beb6938abc9ff825bdd1e4043af8f52b,1,29
OpenEdX,Engineering/Networking-SP/SelfPaced,8b7caccdf81de4853b3c892636a31f3cd8c7c302,4,17816
OpenEdX,Engineering/Networking-SP/SelfPaced,8b7caccdf81de4853b3c892636a31f3cd8c7c302,5,34291
OpenEdX,Engineering/Networking-SP/SelfPaced,8b7caccdf81de4853b3c892636a31f3cd8c7c302,6,67370
OpenEdX,Engineering/Networking-SP/SelfPaced,8b7caccdf81de4853b3c892636a31f3cd8c7c302,7,6
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,5,322
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,9,3367
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,10,5800
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,11,1488
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,12,5833
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,13,5128
OpenEdX,Engineering/Networking-SP/SelfPaced,9f417db3ba08d928552b12c4608bede0503092e5,14,6866
OpenEdX,Engineering/Networking-SP/SelfPaced,11a098263b905a013ab9872ca6dc65134fbbeddc,5,1
OpenEdX,Engineering/Networking-SP/SelfPaced,d21e2905a510edf91677beaf86991ed50bb915f3,15,685
OpenEdX,Engineering/Networking-SP/SelfPaced,fef890301c592e6dfd35c7b1b33679cd7ba8f02e,17,1
OpenEdX,Engineering/Networking-SP/SelfPaced,8827f792a99692725f9634b051cf5cf33f616318,22,173
OpenEdX,Engineering/Networking-SP/SelfPaced,b498ed4c680166232080fe54844f212b99a62d1d,2,4325
OpenEdX,Engineering/Networking-SP/SelfPaced,b498ed4c680166232080fe54844f212b99a62d1d,4,1981
OpenEdX,Engineering/Networking-SP/SelfPaced,b498ed4c680166232080fe54844f212b99a62d1d,8,4008
OpenEdX,Engineering/Networking-SP/SelfPaced,b498ed4c680166232080fe54844f212b99a62d1d,9,4663
OpenEdX,Engineering/Networking-SP/SelfPaced,bd11c3d1ec092081cd7fa2b0a23605f57a33e837,5,101
OpenEdX,Engineering/Networking-SP/SelfPaced,bd11c3d1ec092081cd7fa2b0a23605f57a33e837,6,4943
OpenEdX,Engineering/Networking-SP/SelfPaced,bd11c3d1ec092081cd7fa2b0a23605f57a33e837,7,3173
OpenEdX,Engineering/Networking-SP/SelfPaced,1ef1d827e1b53662132252edbf5ae03473c224c1,1,497
OpenEdX,Engineering/Networking-SP/SelfPaced,e6fb7d82d2424a86f2ef0ee13ede31a96963e735,1,177
OpenEdX,Engineering/Networking-SP/SelfPaced,e6fb7d82d2424a86f2ef0ee13ede31a96963e735,5,61
OpenEdX,Engineering/Networking-SP/SelfPaced,f1c32acc1480e48e6dd3419b5bbaed3de0b6727f,5,160
OpenEdX,Engineering/Networking-SP/SelfPaced,f1c32acc1480e48e6dd3419b5bbaed3de0b6727f,6,975
OpenEdX,Engineering/Networking-SP/SelfPaced,f1c32acc1480e48e6dd3419b5bbaed3de0b6727f,7,181
OpenEdX,Engineering/Networking-SP/SelfPaced,660ff599e74d1e5678c1e03001df0ac1f8d09f8a,1,323
OpenEdX,Engineering/Networking-SP/SelfPaced,660ff599e74d1e5678c1e03001df0ac1f8d09f8a,14,936
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,1,8637
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,2,4
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,3,2810
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,4,1631
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,5,2993
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,8,9015
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,9,181
OpenEdX,Engineering/Networking-SP/SelfPaced,9a22ed45641ff15277b09e22c62deb63ab5cf893,10,3789
OpenEdX,Engineering/Networking-SP/SelfPaced,f246aa1d83c4d2f90785b61c1d9744dc2b08c91c,23,739
OpenEdX,Engineering/Networking-SP/SelfPaced,6cc523291d8466e460d3174bdbd509283aefd468,5,26
OpenEdX,Engineering/Networking-SP/SelfPaced,7837fb00722f05779336939fa0483906c0aa6c02,14,4281
OpenEdX,Engineering/Networking-SP/SelfPaced,7837fb00722f05779336939fa0483906c0aa6c02,15,8817
OpenEdX,Engineering/Networking-SP/SelfPaced,7837fb00722f05779336939fa0483906c0aa6c02,18,3372
OpenEdX,Engineering/Networking-SP/SelfPaced,2272e877081a130a0d03e01f77def60d12499b88,18,536
OpenEdX,Engineering/Networking-SP/SelfPaced,b7d41feca5977b8eba31357ba216dd93e73f89eb,18,1
OpenEdX,Engineering/Networking-SP/SelfPaced,bea86c6e477371c6e775db55bf7718cd4e91d194,23,275
OpenEdX,Engineering/Networking-SP/SelfPaced,eadfe2d3cb0e165efa38c7ef20cc2107b8866dd3,6,353
OpenEdX,Engineering/Networking-SP/SelfPaced,eadfe2d3cb0e165efa38c7ef20cc2107b8866dd3,14,1941
OpenEdX,Engineering/Networking-SP/SelfPaced,1440cf1859c12a7e195be4d1c2eaacf30a641b36,2,1
OpenEdX,Engineering/Networking-SP/SelfPaced,1440cf1859c12a7e195be4d1c2eaacf30a641b36,4,871
OpenEdX,Engineering/Networking-SP/SelfPaced,1440cf1859c12a7e195be4d1c2eaacf30a641b36,5,950
OpenEdX,Engineering/Networking-SP/SelfPaced,1440cf1859c12a7e195be4d1c2eaacf30a641b36,6,251
OpenEdX,Engineering/Networking-SP/SelfPaced,1440cf1859c12a7e195be4d1c2eaacf30a641b36,7,16
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,11,2216
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,12,10583
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,13,2080
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,14,3
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,15,1
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,16,24262
OpenEdX,Engineering/Networking-SP/SelfPaced,9b53ed8bc77320790b52affdc395a398e7605a09,17,44108
OpenEdX,Engineering/Networking-SP/SelfPaced,6a7c39575db13589a74997909eedd2c4fb80eb6c,14,3245
OpenEdX,Engineering/Networking-SP/SelfPaced,6a7c39575db13589a74997909eedd2c4fb80eb6c,16,17546
OpenEdX,Engineering/Networking-SP/SelfPaced,97d27477948091ecc7f652f43510ae233ddaf557,10,3738
OpenEdX,Engineering/Networking-SP/SelfPaced,97d27477948091ecc7f652f43510ae233ddaf557,11,4674
OpenEdX,Engineering/Networking-SP/SelfPaced,97d27477948091ecc7f652f43510ae233ddaf557,12,5779
OpenEdX,Engineering/Networking-SP/SelfPaced,97d27477948091ecc7f652f43510ae233ddaf557,13,1778
OpenEdX,Engineering/Networking-SP/SelfPaced,97d27477948091ecc7f652f43510ae233ddaf557,16,6018
OpenEdX,Engineering/Networking-SP/SelfPaced,1925698ea92c5a6228855595ca069c7e38737328,18,14
OpenEdX,Engineering/Networking-SP/SelfPaced,15efbea95fa1c6c5f644fe12c7a280c510f2b91f,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,187b3c4a710b0f569895f582acf26d0d77dc4ae7,5,2178
OpenEdX,Engineering/Networking-SP/SelfPaced,187b3c4a710b0f569895f582acf26d0d77dc4ae7,7,33
OpenEdX,Engineering/Networking-SP/SelfPaced,11237817e02739ae3cc3ad66f79804e066341241,20,614
OpenEdX,Engineering/Networking-SP/SelfPaced,f6a215bf512c9bef7d886cbae231475889959347,1,1667
OpenEdX,Engineering/Networking-SP/SelfPaced,27dac5d2468fc6d931f83061b7bdabfa66710ee1,20,5070
OpenEdX,Engineering/Networking-SP/SelfPaced,0256e237da7f2fad4c6b09b765d2feb7e176c7ff,12,1228
OpenEdX,Engineering/Networking-SP/SelfPaced,0256e237da7f2fad4c6b09b765d2feb7e176c7ff,20,6360
OpenEdX,Engineering/Networking-SP/SelfPaced,00c342b24a7727ff859ddf701d49842a06e26f57,21,7412
OpenEdX,Engineering/Networking-SP/SelfPaced,88dc6b29bf4c38da109d328f447bf4f1d53fffb6,20,1
OpenEdX,Engineering/Networking-SP/SelfPaced,935234b3a5a6970f604005ef1a3121453f89c7eb,20,1152
OpenEdX,Engineering/Networking-SP/SelfPaced,8d8cc18d7fde8327e24ad0d7cd568531be9e834b,1,757
OpenEdX,Engineering/Networking-SP/SelfPaced,8d8cc18d7fde8327e24ad0d7cd568531be9e834b,4,1592
OpenEdX,Engineering/Networking-SP/SelfPaced,14f0dcc82bad7d599b887f0433c90779c962c3a1,1,1
OpenEdX,Engineering/Networking-SP/SelfPaced,e09d46ed06ee5e1f8c11dda9ff92ca01b1d16794,14,5317
OpenEdX,Engineering/Networking-SP/SelfPaced,cfea6eb67c4cb92a832a48b7791843c85fa1baf4,18,10310
OpenEdX,Engineering/Networking-SP/SelfPaced,c749cae93b1c939f8895e58e9c48345151af94a2,3,329
OpenEdX,Engineering/Networking-SP/SelfPaced,c7301bb31c9fa6b0ff6bd02067b4e8bbd9c5f07f,13,10
OpenEdX,Engineering/Networking-SP/SelfPaced,a0b417ecf53ed5e7720ca90e8a89f72c6d28e111,5,141
OpenEdX,Engineering/Networking-SP/SelfPaced,a0b417ecf53ed5e7720ca90e8a89f72c6d28e111,17,557
OpenEdX,Engineering/Networking-SP/SelfPaced,07b5fc465db190ef932997e5008038e14f01ec21,11,1
OpenEdX,Engineering/Networking-SP/SelfPaced,07b5fc465db190ef932997e5008038e14f01ec21,13,1
OpenEdX,Engineering/Networking-SP/SelfPaced,07b5fc465db190ef932997e5008038e14f01ec21,14,868
OpenEdX,Engineering/Networking-SP/SelfPaced,07b5fc465db190ef932997e5008038e14f01ec21,15,728
OpenEdX,Engineering/Networking-SP/SelfPaced,a52aeda31b9a0b6a217d96679af8f96f82f0e036,20,1
OpenEdX,Engineering/Networking-SP/SelfPaced,8a0a39f75f5c9d972b23d81f0bbb1316e9c632b8,7,1
OpenEdX,Engineering/Networking-SP/SelfPaced,13b8d5b419645292a9ac014251973c2429498b1d,5,12184
